occ_code_isco08	occ_title_isco08	year	daioe_allapps	daioe_stratgames	daioe_videogames	daioe_imgrec	daioe_imgcompr	daioe_imggen	daioe_readcompr	daioe_lngmod	daioe_translat	daioe_speechrec	daioe_genai	pctl_rank_allapps	pctl_rank_stratgames	pctl_rank_videogames	pctl_rank_imgrec	pctl_rank_imgcompr	pctl_rank_imggen	pctl_rank_readcompr	pctl_rank_lngmod	pctl_rank_translat	pctl_rank_speechrec	pctl_rank_genai
3341	Office supervisors	2017	13.589968	.24754575	2.4197552	.19361688	.064496621	.3400498	.1438008	.041614752	.014353717	.29604292	.55497092	38.560001	39.029999	4.1300001	45.400002	57.43	61.200001	65.68	66.389999	71.580002	74.650002	62.380001
3341	Office supervisors	2018	15.957179	.24768284	2.7721813	.2050873	.064529777	.40208647	.15115356	.098796934	.01987334	.32566515	.79330969	40.209999	39.029999	4.1300001	45.400002	57.43	61.200001	65.68	66.389999	71.580002	74.650002	63.799999
3341	Office supervisors	2019	20.869087	.24775475	3.4863877	.26947111	.069635749	.44847283	.20356631	.14160858	.038443133	.38816759	.97163403	42.099998	39.029999	4.1300001	45.400002	57.43	61.200001	65.68	66.389999	71.580002	74.650002	64.739998
3341	Office supervisors	2020	23.446842	.24778947	3.5082986	.32933417	.082722485	.53887624	.20634153	.34825242	.042485606	.43702775	1.5420405	47.290001	39.029999	4.1300001	45.400002	57.43	61.200001	65.68	66.389999	71.580002	74.650002	65.449997
3341	Office supervisors	2021	25.779688	.2478689	3.5116398	.38939342	.14642356	.69341034	.21794611	.41802725	.04427956	.46131837	1.974028	49.169998	39.029999	4.1300001	45.400002	57.43	61.200001	65.68	66.389999	71.580002	74.650002	65.209999
3341	Office supervisors	2022	28.29879	.24786897	3.5219033	.40234908	.16697906	.72502059	.25845182	.81927973	.045148484	.49606755	2.6321344	51.529999	39.029999	4.1300001	45.400002	57.43	61.200001	65.68	66.389999	71.580002	74.650002	65.449997
3341	Office supervisors	2023	31.995098	.24786904	3.5245972	.40492615	.22759253	.72821862	.42295527	1.0622064	.045654029	.851206	2.9340041	54.130001	39.029999	4.1300001	45.400002	57.43	61.200001	65.68	66.389999	71.580002	74.650002	65.68
3342	Legal secretaries	2010	.34114444	.097809032		.037024323						.0062274616		92.330002	85.260002		97.290001						98	
3342	Legal secretaries	2011	.56592214	.19464117		.044082727						.012454923		92.099998	85.260002		97.290001						98	
3342	Legal secretaries	2012	.87670451	.21039611		.11333848				.00078206079		.032287925	.00078206079	93.989998	85.260002		97.290001				96.580002		98	96.580002
3342	Legal secretaries	2013	3.787817	.22615105	1.4035246	.16072299				.0021857405		.052120924	.0021857405	89.739998	85.260002	41.389999	97.290001				96.580002		98	96.580002
3342	Legal secretaries	2014	6.2807488	.24190599	2.2388608	.21014898			.0045902254	.018943595		.066495299	.018943595	90.209999	85.260002	41.389999	97.290001			93.989998	96.580002		98	96.580002
3342	Legal secretaries	2015	11.380078	.25907305	3.0741968	.26579273		.035668906	.0077133775	.034302797	.0051506334	.3546949	.11678391	94.93	85.260002	41.389999	97.290001		91.160004	93.989998	96.580002	98.230003	98	95.639999
3342	Legal secretaries	2016	18.345465	.32163793	3.3114533	.2716524	.071302332	.46197778	.20198599	.057017639	.014593834	.40171084	.76261753	95.169998	85.260002	41.389999	97.290001	98	91.160004	93.989998	96.580002	98.230003	98	93.279999
3342	Legal secretaries	2017	19.133524	.3237772	3.3328695	.30250531	.098375179	.46204329	.20750584	.061032489	.021074321	.41827187	.76772362	95.400002	85.260002	41.389999	97.290001	98	91.160004	93.989998	96.580002	98.230003	98	93.279999
3342	Legal secretaries	2018	22.477381	.32395652	3.8182862	.32042661	.098425753	.5463357	.21811594	.14489627	.029178306	.4601244	1.1040354	95.639999	85.260002	41.389999	97.290001	98	91.160004	93.989998	96.580002	98.230003	98	94.690002
3342	Legal secretaries	2019	29.47798	.32405058	4.8020043	.42101929	.10621377	.60936326	.29374799	.20768411	.05644273	.54843259	1.355666	95.639999	85.260002	41.389999	97.290001	98	91.160004	93.989998	96.580002	98.230003	98	94.690002
3342	Legal secretaries	2020	33.209164	.32409599	4.8321834	.51454884	.12617466	.73219901	.29775268	.5107494	.062377941	.61746597	2.1674545	96.339996	85.260002	41.389999	97.290001	98	91.160004	93.989998	96.580002	98.230003	98	95.169998
3342	Legal secretaries	2021	36.595379	.32419986	4.8367853	.60838479	.2233364	.94217253	.31449819	.61308169	.065011851	.65178561	2.7729294	96.82	85.260002	41.389999	97.290001	98	91.160004	93.989998	96.580002	98.230003	98	95.169998
3342	Legal secretaries	2022	40.25106	.32419997	4.8509216	.62862664	.25468922	.98512304	.37294829	1.2015613	.066287614	.70088184	3.7223251	97.050003	85.260002	41.389999	97.290001	98	91.160004	93.989998	96.580002	98.230003	98	95.870003
3342	Legal secretaries	2023	45.607361	.32420006	4.8546324	.63265306	.34714153	.98946834	.6103282	1.5578393	.067029864	1.2026483	4.1616406	97.519997	85.260002	41.389999	97.290001	98	91.160004	93.989998	96.580002	98.230003	98	95.639999
3343	Administrative and executive secretaries	2010	.29518718	.089225128		.028056828						.0059885741		78.889999	71.110001		70.870003						97.519997	
3343	Administrative and executive secretaries	2011	.49550566	.17755911		.033405647						.011977148		79.830002	71.110001		70.870003						97.519997	
3343	Administrative and executive secretaries	2012	.75744665	.19193137		.085887291				.00063041621		.031049348	.00063041621	81.25	71.110001		70.870003				81.959999		97.519997	81.959999
3343	Administrative and executive secretaries	2013	3.596596	.20630363	1.4527825	.12179501				.001761917		.050121546	.001761917	80.779999	71.110001	50.349998	70.870003				81.959999		97.519997	81.959999
3343	Administrative and executive secretaries	2014	5.955534	.22067587	2.3174357	.15924975			.0036433837	.015270362		.063944511	.015270362	81.25	71.110001	50.349998	70.870003			77.239998	81.959999		97.519997	81.959999
3343	Administrative and executive secretaries	2015	10.687031	.23633632	3.1820889	.20141628		.026394442	.0061223116	.027651358	.0045929975	.34108871	.090073779	86.669998	71.110001	50.349998	70.870003		61.669998	77.239998	81.959999	92.57	97.519997	73.470001
3343	Administrative and executive secretaries	2016	16.556198	.29341039	3.4276717	.20585673	.053665966	.34185642	.16032158	.045961708	.013013825	.3863011	.57531643	85.019997	71.110001	50.349998	70.870003	73.940002	61.669998	77.239998	81.959999	92.57	97.519997	67.57
3343	Administrative and executive secretaries	2017	17.228682	.29536191	3.4498396	.22923689	.074042439	.34190491	.16470283	.049198061	.018792698	.40222684	.5793907	85.019997	71.110001	50.349998	70.870003	73.940002	61.669998	77.239998	81.959999	92.57	97.519997	68.040001
3343	Administrative and executive secretaries	2018	20.216248	.29552549	3.9522924	.24281754	.074080504	.40428001	.17312436	.11680034	.026019303	.44247389	.83878529	85.5	71.110001	50.349998	70.870003	73.940002	61.669998	77.239998	81.959999	92.57	97.519997	69.690002
3343	Administrative and executive secretaries	2019	26.468401	.29561129	4.9705353	.31904614	.079942182	.45091945	.23315552	.16741338	.050331935	.52739453	1.0328686	85.260002	71.110001	50.349998	70.870003	73.940002	61.669998	77.239998	81.959999	92.57	97.519997	69.93
3343	Administrative and executive secretaries	2020	29.538696	.29565272	5.0017734	.38992232	.094965823	.541816	.23633415	.41171315	.055624567	.59377974	1.6650546	85.260002	71.110001	50.349998	70.870003	73.940002	61.669998	77.239998	81.959999	92.57	97.519997	72.290001
3343	Administrative and executive secretaries	2021	32.230854	.29574749	5.0065365	.46103072	.16809495	.69719321	.24962549	.49420282	.057973314	.62678289	2.1285527	84.790001	71.110001	50.349998	70.870003	73.940002	61.669998	77.239998	81.959999	92.57	97.519997	72.290001
3343	Administrative and executive secretaries	2022	35.225983	.29574758	5.0211697	.47636986	.19169277	.72897589	.29601887	.96857405	.059110962	.67399579	2.8794215	85.260002	71.110001	50.349998	70.870003	73.940002	61.669998	77.239998	81.959999	92.57	97.519997	73.940002
3343	Administrative and executive secretaries	2023	39.750225	.29574767	5.0250101	.47942105	.26127735	.73219132	.48443359	1.2557683	.059772845	1.1565143	3.2303951	85.730003	71.110001	50.349998	70.870003	73.940002	61.669998	77.239998	81.959999	92.57	97.519997	74.879997
3344	Medical secretaries	2010	.32774299	.097984053		.030772479						.0070634065		89.980003	85.730003		82.669998						99.169998	
3344	Medical secretaries	2011	.55061567	.19498947		.036639016						.014126813		90.209999	85.730003		82.669998						99.169998	
3344	Medical secretaries	2012	.84595519	.2107726		.09420041				.00077936542		.0366221	.00077936542	91.389999	85.730003		82.669998				96.339996		99.169998	96.339996
3344	Medical secretaries	2013	3.9495232	.22655573	1.5631121	.13358368				.0021782073		.059117384	.0021782073	94.459999	85.730003	66.629997	82.669998				96.339996		99.169998	96.339996
3344	Medical secretaries	2014	6.5653262	.24233887	2.4934301	.17466372			.0045708884	.018878307		.075421304	.018878307	95.169998	85.730003	66.629997	82.669998			93.75	96.339996		99.169998	96.339996
3344	Medical secretaries	2015	11.852531	.25953665	3.423748	.22091159		.026926748	.0076808841	.034184575	.0053931065	.40230742	.10170318	97.519997	85.730003	66.629997	82.669998		64.980003	93.75	96.339996	99.410004	99.169998	86.669998
3344	Medical secretaries	2016	18.435839	.3222135	3.6879816	.22578183	.059499893	.34875086	.20113508	.05682113	.01528086	.45563453	.61682177	95.870003	85.730003	66.629997	82.669998	85.730003	64.980003	93.75	96.339996	99.410004	99.169998	78.660004
3344	Medical secretaries	2017	19.201456	.32435659	3.711833	.25142497	.082091458	.3488003	.20663169	.060822144	.022066422	.47441867	.62176168	95.870003	85.730003	66.629997	82.669998	85.730003	64.980003	93.75	96.339996	99.410004	99.169998	78.660004
3344	Medical secretaries	2018	22.554836	.3245362	4.2524438	.26632011	.082133666	.41243336	.21719709	.14439689	.030551914	.52188927	.91478074	95.870003	85.730003	66.629997	82.669998	85.730003	64.980003	93.75	96.339996	99.410004	99.169998	81.489998
3344	Medical secretaries	2019	29.599512	.32463044	5.3480153	.34992698	.088632554	.46001339	.29251057	.20696835	.059099849	.62205154	1.1340292	96.110001	85.730003	66.629997	82.669998	85.730003	64.980003	93.75	96.339996	99.410004	99.169998	81.959999
3344	Medical secretaries	2020	33.110382	.32467595	5.3816261	.42766333	.10528938	.55274314	.29649836	.50898916	.065314464	.7003516	1.8633907	95.870003	85.730003	66.629997	82.669998	85.730003	64.980003	93.75	96.339996	99.410004	99.169998	84.790001
3344	Medical secretaries	2021	36.145294	.32478002	5.3867512	.50565439	.18636824	.71125388	.31317335	.61096877	.068072371	.73927814	2.3780942	95.400002	85.730003	66.629997	82.669998	85.730003	64.980003	93.75	96.339996	99.410004	99.169998	84.550003
3344	Medical secretaries	2022	39.667671	.32478011	5.4024954	.52247822	.21253134	.74367756	.37137723	1.1974202	.069408193	.79496479	3.2726839	95.169998	85.730003	66.629997	82.669998	85.730003	64.980003	93.75	96.339996	99.410004	99.169998	87.150002
3344	Medical secretaries	2023	45.057987	.3247802	5.4066277	.52582473	.2896803	.74695784	.60775715	1.5524703	.070185386	1.3640859	3.69925	96.339996	85.730003	66.629997	82.669998	85.730003	64.980003	93.75	96.339996	99.410004	99.169998	88.089996
3351	Customs and border inspectors	2010	.21197808	.066664547		.022251653						.0028316074		21.82	14.74		33.369999						38.560001	
3351	Customs and border inspectors	2011	.35268164	.13266326		.026493758						.0056632147		21.58	14.74		33.369999						38.560001	
3351	Customs and border inspectors	2012	.52981246	.14340149		.068116538				.00034473624		.014681218	.00034473624	23.700001	14.74		33.369999				39.98		38.560001	39.98
3351	Customs and border inspectors	2013	2.6836691	.15413973	1.1603845	.096594669				.0009634851		.02369922	.0009634851	6.0100002	14.74	15.21	33.369999				39.98		38.560001	39.98
3351	Customs and border inspectors	2014	4.4198484	.16487795	1.851011	.12629974			.0021626668	.0083504301		.030235203	.0083504301	5.3099999	14.74	15.21	33.369999			42.57	39.98		38.560001	39.98
3351	Customs and border inspectors	2015	7.6138206	.17657866	2.5416374	.15974168		.019628011	.0036341276	.015120842	.0021775477	.16127867	.057742823	5.0700002	14.74	15.21	33.369999		32.43	42.57	39.98	40.68	38.560001	39.27
3351	Customs and border inspectors	2016	11.606915	.21922153	2.7377925	.16326337	.038869504	.25421876	.095164888	.025133656	.0061698765	.18265666	.39901865	7.4299998	14.74	15.21	33.369999	34.549999	32.43	42.57	39.98	40.68	38.560001	35.970001
3351	Customs and border inspectors	2017	12.050218	.22067961	2.7554986	.18180598	.053627901	.25425482	.09776555	.026903421	.0089096501	.19018692	.4013283	7.6700001	14.74	15.21	33.369999	34.549999	32.43	42.57	39.98	40.68	38.560001	35.970001
3351	Customs and border inspectors	2018	14.079074	.22080183	3.1568241	.19257671	.053655468	.30063954	.10276446	.063870989	.012335796	.20921713	.56727797	8.3699999	14.74	15.21	33.369999	34.549999	32.43	42.57	39.98	40.68	38.560001	37.380001
3351	Customs and border inspectors	2019	18.340384	.22086594	3.9701276	.25303301	.057900999	.33532259	.1383982	.091548182	.023862455	.24937059	.69143808	8.8400002	14.74	15.21	33.369999	34.549999	32.43	42.57	39.98	40.68	38.560001	37.849998
3351	Customs and border inspectors	2020	20.296822	.22089688	3.9950786	.30924433	.068782412	.40291709	.140285	.22514084	.026371701	.28075984	1.0821716	11.44	14.74	15.21	33.369999	34.549999	32.43	42.57	39.98	40.68	38.560001	39.029999
3351	Customs and border inspectors	2021	22.080822	.2209677	3.9988832	.36563987	.12174882	.51846206	.14817457	.27024943	.027485246	.29636487	1.3868287	12.38	14.74	15.21	33.369999	34.549999	32.43	42.57	39.98	40.68	38.560001	39.029999
3351	Customs and border inspectors	2022	23.900528	.22096775	4.010571	.3778052	.13884038	.54209703	.17571311	.52965415	.028024606	.31868878	1.8260517	14.03	14.74	15.21	33.369999	34.549999	32.43	42.57	39.98	40.68	38.560001	39.27
3351	Customs and border inspectors	2023	26.469561	.22096783	4.0136385	.38022509	.1892395	.54448813	.28755373	.68670321	.028338406	.54684043	2.0241454	18.99	14.74	15.21	33.369999	34.549999	32.43	42.57	39.98	40.68	38.560001	39.5
3352	Government tax and excise officials	2010	.343923	.10897696		.032737721						.0056847455		93.279999	93.040001		88.089996						94.220001	
3352	Government tax and excise officials	2011	.57707906	.21686551		.038978916						.011369491		93.279999	93.040001		88.089996						94.220001	
3352	Government tax and excise officials	2012	.87064517	.23441936		.10021639				.00074589928		.029474067	.00074589928	92.809998	93.040001		88.089996				94.220001		94.220001	94.220001
3352	Government tax and excise officials	2013	3.7236705	.25197321	1.3942069	.1421148				.0020846748		.04757864	.0020846748	87.620003	93.040001	40.68	88.089996				94.220001		94.220001	94.220001
3352	Government tax and excise officials	2014	6.1638327	.26952705	2.2239976	.18581834			.004713472	.018067667		.060700301	.018067667	87.849998	93.040001	40.68	88.089996			95.639999	94.220001		94.220001	94.220001
3352	Government tax and excise officials	2015	11.016108	.28865427	3.0537882	.23501979		.030117769	.0079204794	.032716684	.0045724241	.32378364	.10484376	90.919998	93.040001	40.68	88.089996		80.309998	95.639999	94.220001	92.330002	94.220001	88.559998
3352	Government tax and excise officials	2016	17.598114	.35836285	3.2894695	.24020106	.063272797	.39008033	.20740925	.054381222	.012955534	.3667022	.66308814	91.629997	93.040001	40.68	88.089996	89.269997	80.309998	95.639999	94.220001	92.330002	94.220001	85.5
3352	Government tax and excise officials	2017	18.334709	.36074638	3.3107436	.26748186	.087296903	.39013565	.21307731	.058210429	.018708523	.38181996	.66789317	91.860001	93.040001	40.68	88.089996	89.269997	80.309998	95.639999	94.220001	92.330002	94.220001	85.5
3352	Government tax and excise officials	2018	21.486683	.36094618	3.7929378	.28332826	.087341778	.46130967	.22397229	.13819645	.025902759	.42002508	.96995622	91.860001	93.040001	40.68	88.089996	89.269997	80.309998	95.639999	94.220001	92.330002	94.220001	86.440002
3352	Government tax and excise officials	2019	28.110718	.36105099	4.7701249	.37227452	.094252765	.51452827	.30163506	.19808108	.050106488	.50063729	1.1959661	92.099998	93.040001	40.68	88.089996	89.269997	80.309998	95.639999	94.220001	92.330002	94.220001	87.150002
3352	Government tax and excise officials	2020	31.527155	.36110157	4.8001041	.4549754	.11196581	.61824715	.30574724	.48713309	.055375416	.56365448	1.9350324	92.099998	93.040001	40.68	88.089996	89.269997	80.309998	95.639999	94.220001	92.330002	94.220001	88.559998
3352	Government tax and excise officials	2021	34.589691	.36121732	4.8046751	.53794724	.19818594	.79554254	.32294238	.58473366	.057713643	.59498316	2.4730186	91.860001	93.040001	40.68	88.089996	89.269997	80.309998	95.639999	94.220001	92.330002	94.220001	88.559998
3352	Government tax and excise officials	2022	38.009895	.36121744	4.818718	.5558455	.22600803	.83180869	.38296184	1.1460029	.058846194	.63980073	3.3558965	91.860001	93.040001	40.68	88.089996	89.269997	80.309998	95.639999	94.220001	92.330002	94.220001	89.029999
3352	Government tax and excise officials	2023	43.058044	.36121753	4.8224034	.55940574	.30804905	.83547771	.62671536	1.4858069	.059505112	1.0978389	3.7699883	92.099998	93.040001	40.68	88.089996	89.269997	80.309998	95.639999	94.220001	92.330002	94.220001	89.739998
3353	Government social benefits officials	2010	.28953809	.089468479		.028322138						.0050695501		75.589996	71.580002		73.940002						86.440002	
3353	Government social benefits officials	2011	.48480549	.17804337		.033721536						.0101391		76.300003	71.580002		73.940002						86.440002	
3353	Government social benefits officials	2012	.73600316	.19245481		.086699449				.00061583641		.026284425	.00061583641	78.18	71.580002		73.940002				79.599998		86.440002	79.599998
3353	Government social benefits officials	2013	3.303529	.20686626	1.2838123	.12294672				.0017211686		.042429749	.0017211686	55.310001	71.580002	29.83	73.940002				79.599998		86.440002	79.599998
3353	Government social benefits officials	2014	5.468791	.22127773	2.0478992	.16075565			.0038198072	.014917198		.054131404	.014917198	56.009998	71.580002	29.83	73.940002			81.720001	79.599998		86.440002	79.599998
3353	Government social benefits officials	2015	9.7774153	.23698089	2.8119862	.20332092		.027183482	.006418773	.027011855	.004078811	.28874424	.090308622	69.690002	71.580002	29.83	73.940002		66.389999	81.720001	79.599998	86.669998	86.440002	74.169998
3353	Government social benefits officials	2016	15.48937	.29421061	3.029006	.20780334	.054481663	.35207593	.16808487	.04489873	.011556927	.32701823	.58491701	74.169998	71.580002	29.83	73.940002	76.769997	66.389999	81.720001	79.599998	86.669998	86.440002	71.110001
3353	Government social benefits officials	2017	16.12772	.29616746	3.0485954	.23140459	.07516785	.35212588	.17267828	.048060238	.016688855	.34049997	.5889197	74.410004	71.580002	29.83	73.940002	76.769997	66.389999	81.720001	79.599998	86.669998	86.440002	71.110001
3353	Government social benefits officials	2018	18.911179	.29633147	3.492609	.24511367	.075206496	.41636562	.18150759	.11409905	.023106443	.37457058	.84892195	74.879997	71.580002	29.83	73.940002	76.769997	66.389999	81.720001	79.599998	86.669998	86.440002	70.639999
3353	Government social benefits officials	2019	24.744122	.2964175	4.3924217	.32206309	.081157267	.46439931	.24444565	.16354156	.04469727	.44645905	1.0434582	75.349998	71.580002	29.83	73.940002	76.769997	66.389999	81.720001	79.599998	86.669998	86.440002	70.870003
3353	Government social benefits officials	2020	27.696926	.29645905	4.4200268	.39360946	.096409261	.5580132	.24777819	.40219131	.049397394	.50265658	1.6734146	77.239998	71.580002	29.83	73.940002	76.769997	66.389999	81.720001	79.599998	86.669998	86.440002	73.230003
3353	Government social benefits officials	2021	30.345266	.29655406	4.4242363	.46539029	.17064993	.71803522	.26171315	.48277321	.051483199	.53059494	2.1401839	77.239998	71.580002	29.83	73.940002	76.769997	66.389999	81.720001	79.599998	86.669998	86.440002	72.760002
3353	Government social benefits officials	2022	33.251534	.29655415	4.4371672	.48087448	.19460642	.75076807	.31035307	.94617355	.052493487	.57056242	2.8816116	77.949997	71.580002	29.83	73.940002	76.769997	66.389999	81.720001	79.599998	86.669998	86.440002	74.169998
3353	Government social benefits officials	2023	37.548088	.29655424	4.4405608	.48395452	.26524866	.75407964	.50789142	1.2267258	.05308127	.97903228	3.2261827	78.419998	71.580002	29.83	73.940002	76.769997	66.389999	81.720001	79.599998	86.669998	86.440002	74.650002
3354	Government licensing officials	2010	.29330826	.087297589		.030233428						.0053026453		78.18	69.93		79.599998						89.980003	
3354	Government licensing officials	2011	.48883346	.17372327		.035997197						.010605291		77.480003	69.93		79.599998						89.980003	
3354	Government licensing officials	2012	.74978948	.18778503		.09255027				.00064448256		.027492968	.00064448256	79.599998	69.93		79.599998				84.32		89.980003	84.32
3354	Government licensing officials	2013	3.3832715	.20184681	1.3115592	.13124365				.0018012304		.044380646	.0018012304	62.849998	69.93	32.43	79.599998				84.32		89.980003	84.32
3354	Government licensing officials	2014	5.607091	.21590857	2.0921602	.17160408			.0038881921	.015611085		.056620337	.015611085	65.449997	69.93	32.43	79.599998			82.43	84.32		89.980003	84.32
3354	Government licensing officials	2015	10.051311	.23123071	2.8727615	.21704182		.027809754	.0065336865	.028268337	.0044172546	.30202055	.093414396	75.830002	69.93	32.43	79.599998		69.220001	82.43	84.32	90.919998	89.980003	78.419998
3354	Government licensing officials	2016	15.92085	.28707179	3.0944717	.22182673	.058323972	.36018735	.17109405	.046987243	.012515876	.34205434	.60148185	78.419998	69.93	32.43	79.599998	84.080002	69.220001	82.43	84.32	90.919998	89.980003	75.120003
3354	Government licensing officials	2017	16.58905	.28898117	3.1144845	.24702069	.08046905	.36023843	.17576969	.050295807	.01807363	.35615596	.60565954	78.889999	69.93	32.43	79.599998	84.080002	69.220001	82.43	84.32	90.919998	89.980003	75.120003
3354	Government licensing officials	2018	19.465202	.28914121	3.5680947	.26165491	.080510423	.42595819	.18475707	.11940648	.025023725	.39179313	.87460691	79.360001	69.93	32.43	79.599998	84.080002	69.220001	82.43	84.32	90.919998	89.980003	76.059998
3354	Government licensing officials	2019	25.508406	.28922516	4.4873548	.34379718	.08688087	.47509852	.2488219	.17114885	.048406079	.46698701	1.0758368	80.07	69.93	32.43	79.599998	84.080002	69.220001	82.43	84.32	90.919998	89.980003	75.830002
3354	Government licensing officials	2020	28.593548	.28926569	4.5155568	.4201718	.1032085	.57086909	.2522141	.42089966	.053496201	.52576846	1.7291327	80.540001	69.93	32.43	79.599998	84.080002	69.220001	82.43	84.32	90.919998	89.980003	77.709999
3354	Government licensing officials	2021	31.362497	.28935841	4.5198569	.49679667	.18268499	.73457789	.26639855	.50522989	.055755075	.55499142	2.2109966	80.779999	69.93	32.43	79.599998	84.080002	69.220001	82.43	84.32	90.919998	89.980003	77.480003
3354	Government licensing officials	2022	34.393326	.2893585	4.5330672	.51332581	.208331	.7680648	.31590924	.99018574	.056849193	.59679657	2.983041	80.779999	69.93	32.43	79.599998	84.080002	69.220001	82.43	84.32	90.919998	89.980003	78.889999
3354	Government licensing officials	2023	38.874336	.28935859	4.5365343	.51661372	.28395525	.77145267	.51698405	1.2837882	.057485752	1.0240477	3.3427944	81.959999	69.93	32.43	79.599998	84.080002	69.220001	82.43	84.32	90.919998	89.980003	79.129997
3355	Police inspectors and detectives	2010	.22356068	.070267327		.023494974						.0029722336		34.080002	26.299999		42.330002						41.860001	
3355	Police inspectors and detectives	2011	.37190592	.13983285		.02797411						.0059444671		33.610001	26.299999		42.330002						41.860001	
3355	Police inspectors and detectives	2012	.55882579	.1511514		.071922585				.00036632785		.015410332	.00036632785	36.669998	26.299999		42.330002				43.990002		41.860001	43.990002
3355	Police inspectors and detectives	2013	2.8151689	.16246997	1.21082	.10199194				.0010238303		.024876196	.0010238303	14.5	26.299999	21.58	42.330002				43.990002		41.860001	43.990002
3355	Police inspectors and detectives	2014	4.6388512	.17378853	1.9314642	.13335681			.0023150637	.0088734347		.031736776	.0088734347	14.03	26.299999	21.58	42.330002			46.82	43.990002		41.860001	43.990002
3355	Police inspectors and detectives	2015	8.0005436	.18612158	2.6521082	.16866735		.020927425	.003890214	.016067894	.0022861157	.16928826	.06150873	10.73	26.299999	21.58	42.330002		43.279999	46.82	43.990002	44.689999	41.860001	43.040001
3355	Police inspectors and detectives	2016	12.230775	.23106903	2.8567894	.1723858	.041120417	.27104858	.10187089	.026707832	.0064774933	.19172795	.4253301	16.389999	26.299999	21.58	42.330002	44.459999	43.279999	46.82	43.990002	44.689999	41.860001	44.93
3355	Police inspectors and detectives	2017	12.698919	.2326059	2.8752649	.19196449	.056733463	.27108702	.1046548	.02858844	.0093538668	.19963218	.42778629	16.860001	26.299999	21.58	42.330002	44.459999	43.279999	46.82	43.990002	44.689999	41.860001	44.93
3355	Police inspectors and detectives	2018	14.84036	.23273472	3.2940338	.20333703	.056762632	.32054251	.11000597	.067871369	.012950833	.2196075	.6045801	16.860001	26.299999	21.58	42.330002	44.459999	43.279999	46.82	43.990002	44.689999	41.860001	44.689999
3355	Police inspectors and detectives	2019	19.336494	.2328023	4.1426868	.26717135	.061254017	.35752162	.14815073	.097282045	.025052186	.26175511	.73685354	16.629999	26.299999	21.58	42.330002	44.459999	43.279999	46.82	43.990002	44.689999	41.860001	43.75
3355	Police inspectors and detectives	2020	21.409355	.23283492	4.1687226	.32652354	.072765566	.42959103	.15017046	.2392419	.027686538	.29470325	1.1529542	20.639999	26.299999	21.58	42.330002	44.459999	43.279999	46.82	43.990002	44.689999	41.860001	43.040001
3355	Police inspectors and detectives	2021	23.301582	.23290956	4.1726923	.38607016	.12879923	.55278534	.15861601	.28717571	.028855603	.31108326	1.4776018	23.940001	26.299999	21.58	42.330002	44.459999	43.279999	46.82	43.990002	44.689999	41.860001	43.509998
3355	Police inspectors and detectives	2022	25.232826	.23290962	4.1848879	.39891529	.14688057	.57798493	.18809509	.56282759	.029421855	.33451584	1.944957	28.18	26.299999	21.58	42.330002	44.459999	43.279999	46.82	43.990002	44.689999	41.860001	42.57
3355	Police inspectors and detectives	2023	27.955156	.23290969	4.1880889	.40147036	.20019828	.5805344	.30781677	.72971296	.029751301	.57399821	2.1555996	30.540001	26.299999	21.58	42.330002	44.459999	43.279999	46.82	43.990002	44.689999	41.860001	42.57
3359	Regulatory government associate professionals not elsewhere classified	2010	.29163843	.093485683		.030291095						.0036286116		77.239998	79.599998		80.309998						57.43	
3359	Regulatory government associate professionals not elsewhere classified	2011	.48563763	.18603766		.036065862						.0072572231		76.769997	79.599998		80.309998						57.43	
3359	Regulatory government associate professionals not elsewhere classified	2012	.72497612	.20109621		.092726797				.00043988379		.018813498	.00043988379	75.349998	79.599998		80.309998				55.779999		57.43	55.779999
3359	Regulatory government associate professionals not elsewhere classified	2013	3.6402452	.21615474	1.5680301	.13149399				.0012294082		.030369774	.0012294082	82.900002	79.599998	67.57	80.309998				55.779999		57.43	55.779999
3359	Regulatory government associate professionals not elsewhere classified	2014	5.986939	.23121329	2.5012753	.1719314			.0028555689	.010655158		.038745418	.010655158	82.190002	79.599998	67.57	80.309998			59.080002	55.779999		57.43	55.779999
3359	Regulatory government associate professionals not elsewhere classified	2015	10.2459	.24762152	3.4345202	.2174558		.025080804	.0047984747	.019294214	.0026046312	.20667331	.073814757	78.660004	79.599998	67.57	80.309998		56.490002	59.080002	55.779999	53.66	57.43	54.830002
3359	Regulatory government associate professionals not elsewhere classified	2016	15.529212	.30742091	3.6995852	.22224985	.05158462	.32484242	.12565501	.032070577	.0073799775	.23406851	.5101245	74.879997	79.599998	67.57	80.309998	68.989998	56.490002	59.080002	55.779999	53.66	57.43	55.779999
3359	Regulatory government associate professionals not elsewhere classified	2017	16.117678	.30946562	3.7235115	.24749187	.071170822	.3248885	.12908889	.0343288	.010657105	.24371828	.51307386	74.169998	79.599998	67.57	80.309998	68.989998	56.490002	59.080002	55.779999	53.66	57.43	55.779999
3359	Regulatory government associate professionals not elsewhere classified	2018	18.803053	.30963701	4.2658234	.26215398	.071207419	.38415921	.13568942	.08149945	.014755223	.26810488	.72526664	73.699997	79.599998	67.57	80.309998	68.989998	56.490002	59.080002	55.779999	53.66	57.43	55.310001
